First_Name,EMail,Age,Gender,Location_Preferences,Latitude,Longitude,Country,City,Languages_Preferred,Last_Seen,Response_Time,Farming_off,Fishery_off,Gardening_off,Pet grooming_off,Pet training_off,Drawing_off,Painting_off,Sculpture_off,Print making_off,Poetry_off,Make-up_off,Facials_off,Pedicure & Manicure_off,Hair care_off,Ballet_off,Tap dance_off,Jazz dance_off,Salsa_off,Ballroom dance_off,Piano_off,Guitar_off,Drumming_off,Trumpet_off,Composing_off,Script writing_off,Play writing_off,Poetry writing_off,Caligraphy_off,Blogging_off,Journalism_off,German_off,Spanish_off,Arabic_off,French_off,English_off,Nutrition_off,Fitness & Excercise_off,Wellness_off,Tennis_off,Football_off,Basketball_off,Yoga_off,Baseball_off,Gymnastic_off,Cooking_off,Baking_off,Grilling_off,Meal planning_off,Sautéing_off,Programming_off,Graphic design_off,Data Analysis_off,Photoshop_off,Social Media_off,Camera handling_off,Photo editing_off,Lighting_off,Landscape photography_off,Portrait photography_off,Image processing_off,Video editing_off,Film making_off,Animation_off,Motion graphics_off,Visual effects_off,Skill Domains,Farming_dem,Fishery_dem,Gardening_dem,Pet grooming_dem,Pet training_dem,Drawing_dem,Painting_dem,Sculpture_dem,Print making_dem,Poetry_dem,Make-up_dem,Facials_dem,Pedicure & Manicure_dem,Hair care_dem,Ballet_dem,Tap dance_dem,Jazz dance_dem,Salsa_dem,Ballroom dance_dem,Piano_dem,Guitar_dem,Drumming_dem,Trumpet_dem,Composing_dem,Script writing_dem,Play writing_dem,Poetry writing_dem,Caligraphy_dem,Blogging_dem,Journalism_dem,German_dem,Spanish_dem,Arabic_dem,French_dem,English_dem,Nutrition_dem,Fitness & Excercise_dem,Wellness_dem,Tennis_dem,Football_dem,Basketball_dem,Yoga_dem,Baseball_dem,Gymnastic_dem,Cooking_dem,Baking_dem,Grilling_dem,Meal planning_dem,Sautéing_dem,Programming_dem,Graphic design_dem,Data Analysis_dem,Photoshop_dem,Social Media_dem,Camera handling_dem,Photo editing_dem,Lighting_dem,Landscape photography_dem,Portrait photography_dem,Image processing_dem,Video editing_dem,Film making_dem,Animation_dem,Motion graphics_dem,Visual effects_dem,Count_Farming_off,Count_Fishery_off,Count_Gardening_off,Count_Pet_grooming_off,Count_Pet_training_off,Count_Drawing_off,Count_Painting_off,Count_Sculpture_off,Count_Print_making_off,Count_Poetry_off,Count_Make_up_off,Count_Facials_off,Count_Pedicure_and_Manicure_off,Count_Hair_care_off,Count_Ballet_off,Count_Tap_dance_off,Count_Jazz_dance_off,Count_Salsa_off,Count_Ballroom_dance_off,Count_Piano_off,Count_Guitar_off,Count_Drumming_off,Count_Trumpet_off,Count_Composing_off,Count_Script_writing_off,Count_Play_writing_off,Count_Poetry_writing_off,Count_Caligraphy_off,Count_Blogging_off,Count_Journalism_off,Count_German_off,Count_Spanish_off,Count_Arabic_off,Count_French_off,Count_English_off,Count_Nutrition_off,Count_Fitness_and_Excercise_off,Count_Wellness_off,Count_Tennis_off,Count_Football_off,Count_Basketball_off,Count_Yoga_off,Count_Baseball_off,Count_Gymnastic_off,Count_Cooking_off,Count_Baking_off,Count_Grilling_off,Count_Meal_planning_off,Count_Sautéing_off,Count_Programming_off,Count_Graphic_design_off,Count_Data_Analysis_off,Count_Photoshop_off,Count_Social_Media_off,Count_Camera_handling_off,Count_Photo_editing_off,Count_Lighting_off,Count_Landscape_photography_off,Count_Portrait_photography_off,Count_Image_processing_off,Count_Video_editing_off,Count_Film_making_off,Count_Animation_off,Count_Motion_graphics_off,Count_Visual_effects_off,Count_Jazz dance_off,Count_Script writing_off,Count_Film making_off,Count_Fitness & Excercise_off,Count_Video editing_off,Count_Landscape photography_off,Count_Pedicure & Manicure_off,Count_Visual effects_off,Count_Pet grooming_off,Count_Data Analysis_off,Count_Tap dance_off,Count_Motion graphics_off,Count_Graphic design_off,Count_Photo editing_off,Count_Camera handling_off,Count_Hair care_off,Count_Pet training_off,Count_Print making_off,Count_Poetry writing_off,Count_Portrait photography_off,Count_Meal planning_off,Count_Image processing_off,Count_Ballroom dance_off,Count_Make-up_off,Count_Social Media_off,Count_Play writing_off,Sum_Skills_Off,Sum_Skills_Rec,Agriculture,Animal Care,Art,Beauty,Dance,Music,Writing,Language,Health,Sports,Food,Technology,Photo,Video,Usability,Speed_Performance,Feature_Satisfaction,Security_Satisfaction,Customer_Support,Activity_Status,Sum_Skills_Off_ab_avg
Milay,milay.portillo@1und1.de,25,Male,Local or Remote,52.4846459534504,13.602214945501135,Germany,Berlin,"['Bengali', 'Polish', 'Turkish']",Within a Week,Within 24 hours,,,,Novice,Advanced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Expert,Beginner,Novice,Beginner,Novice,Novice,,,,,,,,,,,,,,,,,,,,,,"['Sports', 'Animal Care']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,8.0,,,,,,,,,,10.0,,,,,Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Satisfied,Swapper,1
Sandro,sandro.campanella@1und1.de,29,Female,Local Only,52.49586512709004,13.464374674450882,Germany,Berlin,"['French', 'Turkish', 'Punjabi']",Recently,Within 24 hours,,,,,,,,,,,,,,,Expert,Beginner,Novice,Beginner,Novice,,,,,,,,,,,,Novice,Novice,Intermediate,Beginner,Expert,,,,,,,,,,,,,,,,,,,,Novice,Novice,Intermediate,Novice,Novice,Beginner,,,,,,"['Photo', 'Language', 'Dance']",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.0,,,,,,,,3.0,,,,,,,Very Dissatisfied,Very Satisfied,Dissatisfied,Neutral or Average,Satisfied,Active User,0
Leon,leon.pascarella@aol.com,26,Male,Local or Remote,52.641923510341066,13.463824067252874,Germany,Berlin,"['Portuguese', 'English']",Within a Week,Within a week,Novice,Expert,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Agriculture'],0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,,,,,,,,,,,,,,Satisfied,Satisfied,Very Dissatisfied,Satisfied,Neutral or Average,Active User,0
Sara,sara.stąpór@mail.com,26,Female,Local or Remote,52.58862481113288,13.590220426083548,Germany,Berlin,"['Bengali', 'Romanian', 'Polish', 'German', 'Portuguese']",Within a Week,Within a month,Novice,Novice,Novice,,,Novice,Novice,Novice,Novice,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,Novice,Novice,Novice,Expert,Novice,,,,,,"['Photo', 'Agriculture', 'Art']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,,Neutral or Average,Neutral or Average,Neutral or Average,Satisfied,Neutral or Average,Occasional User,0
Lina,lina.zatoń@yahoo.com,23,Male,Remote Only,52.355389423048,13.587583145720124,Germany,Berlin,"['Arabic', 'Hindi', 'Romanian', 'Bengali', 'Mandarin Chinese']",Recently,Within a month,Advanced,Novice,Expert,,,,,,,,,,,,,,,,,Novice,Expert,Beginner,Expert,Intermediate,,,,,,,Advanced,Novice,Novice,Novice,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Language', 'Agriculture', 'Music']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,8.0,,,,,,11.0,,,,,,,,,Very Satisfied,Neutral or Average,Neutral or Average,Very Satisfied,Satisfied,Occasional User,1
Temizkal,temizkal.clark@gmail.com,25,Female,Local Only,52.50668299534173,13.30104610769038,Germany,Berlin,['Hindi'],Within a Week,Within a week,,,,Intermediate,Novice,,,,,,,,,,,,,,,Intermediate,Expert,Novice,Advanced,Advanced,,,,,,,Intermediate,Advanced,Intermediate,Intermediate,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Animal Care', 'Music', 'Language']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,12.0,,,,,,11.0,,,,,,,,,Satisfied,Satisfied,Neutral or Average,Very Dissatisfied,Very Dissatisfied,Swapper,1
Noël,noël.burns@gmx.de,26,Male,Remote Only,52.57857575698264,13.44368184932874,Germany,Berlin,"['Polish', 'Punjabi', 'Italian']",Within a Week,Within 24 hours,,,,,,,,,,,,,,,,,,,,Expert,Intermediate,Advanced,Beginner,Intermediate,,,,,,,,,,,,,,,Novice,Advanced,Novice,Beginner,Novice,Intermediate,,,,,,,,,,,,,,,,,,,,,,"['Music', 'Sports']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,7.0,,,,,,8.0,,,,,,,,,Neutral or Average,Satisfied,Satisfied,Neutral or Average,Dissatisfied,Active User,0
Norbert,norbert.bennett@zoho.com,27,Male,Local or Remote,52.62335333771748,13.605674545372056,Germany,Berlin,"['Arabic', 'Ukrainian']",Within a Week,Within a week,,,,,,,,,,,,,,,Novice,Advanced,Novice,Beginner,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,Expert,Novice,Intermediate,Beginner,Novice,,,,,,"['Dance', 'Photo']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,20.0,18.0,,,,,,,,,,,,,20.0,,Neutral or Average,Very Satisfied,Very Satisfied,Dissatisfied,Dissatisfied,Swapper,1
Corinne,corinne.manso@arcor.de,29,Male,Local or Remote,52.45024041692658,13.693687731770416,Germany,Berlin,['Hindi'],Recently,Within a week,,,,Intermediate,Beginner,,,,,,,,,,,,,,,Novice,Beginner,Expert,Novice,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Music', 'Animal Care']",0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,7.0,,,,,,8.0,,,,,,,,,Very Satisfied,Neutral or Average,Neutral or Average,Neutral or Average,Neutral or Average,Active User,0
Kayrabay,kayrabay.salz@yahoo.com,28,Female,Local or Remote,52.56528893972008,13.488553075347276,Germany,Berlin,['German'],Within a Month,Within a week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intermediate,Novice,Expert,Expert,Novice,Novice,,,,,,,,,,,,,,,,,,,,,,['Sports'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,,,,,,,,,,12.0,,,,,Satisfied,Dissatisfied,Dissatisfied,Very Satisfied,Neutral or Average,Occasional User,1
Leyli,leyli.davis@aol.com,26,Female,Local or Remote,52.44876985109092,13.35444892001997,Germany,Berlin,"['Italian', 'Portuguese', 'Punjabi']",Recently,Within a week,,,,,,,,,,,,,,,Expert,Novice,Novice,Novice,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Expert,Advanced,Novice,Expert,Advanced,"['Video', 'Dance']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,12.0,9.0,,,,,,,,,,,,,,12.0,Neutral or Average,Very Satisfied,Dissatisfied,Very Satisfied,Neutral or Average,Swapper,1
Adviye,adviye.häring@freenet.de,28,Female,Remote Only,52.46371900215264,13.549258510122772,Germany,Berlin,"['Arabic', 'Japanese', 'Punjabi', 'Italian', 'French']",Within a Week,Within a week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,Novice,Novice,Intermediate,Expert,Beginner,,,,,,,,,,,,,,,,,,,,,,['Sports'],0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,11.0,,,,,,,,,,10.0,,,,,Very Satisfied,Satisfied,Very Satisfied,Neutral or Average,Neutral or Average,Swapper,1
Gaspar,gaspar.johnson@freenet.de,25,Prefer not to say,Local or Remote,52.618643415664906,13.219500583885686,Germany,Berlin,['Spanish'],Within a Week,Within a week,,,,,,,,,,,,,,,,,,,,,,,,,Advanced,Intermediate,Novice,Beginner,Intermediate,Advanced,,,,,,,,,Expert,Advanced,Expert,Intermediate,Beginner,Beginner,,,,,,Beginner,Novice,Expert,Novice,Beginner,,,,,,,,,,,,"['Technology', 'Writing', 'Sports']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,14.0,,,,,,,,,,17.0,,,,,Very Satisfied,Dissatisfied,Dissatisfied,Very Satisfied,Neutral or Average,Swapper,1
Aleksander,aleksander.szczudło@arcor.de,26,Male,Remote Only,52.37891166264092,13.596218773676693,Germany,Berlin,['French'],Within a Week,Within a week,,,,Novice,Beginner,,,,,,,,,,Novice,Expert,Novice,Novice,Intermediate,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,Advanced,Intermediate,Expert,Novice,,,,,,,,,,,,,,,,,"['Animal Care', 'Food', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,7.0,8.0,,,,,7.0,,,,,,,,,,Neutral or Average,Neutral or Average,Neutral or Average,Satisfied,Dissatisfied,Active User,0
Arturo,arturo.iglesia@freenet.de,32,Female,Local or Remote,52.37697265024209,13.594076529656352,Germany,Berlin,"['English', 'Russian']",Within a Month,Within 24 hours,Intermediate,Novice,Expert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Agriculture'],0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,,,,,,,,,,,,Neutral or Average,Dissatisfied,Dissatisfied,Very Satisfied,Neutral or Average,Occasional User,0
Gökay,gökay.jäntsch@freenet.de,26,Male,Local or Remote,52.43892550030716,13.29865846503528,Germany,Berlin,"['Arabic', 'Punjabi']",Over a Month Ago,More than a month,Beginner,Advanced,Intermediate,,,,,,,,,,,,,,,,,,,,,,,,,,,,Expert,Intermediate,Intermediate,Novice,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Language', 'Agriculture']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,8.0,,,,,,,,7.0,,,,,,,Satisfied,Dissatisfied,Very Dissatisfied,Neutral or Average,Neutral or Average,Inactive,0
Jacob,jacob.rejmer@protonmail.com,26,Female,Local or Remote,52.44698123485159,13.183131693064292,Germany,Berlin,"['French', 'Hindi', 'English']",Over a Month Ago,Within a month,,,,,,,,,,,Intermediate,Novice,Novice,Advanced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intermediate,Novice,Beginner,Novice,Beginner,,,,,,,,,,,,Novice,Novice,Advanced,Beginner,Expert,"['Beauty', 'Food', 'Video']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,18.0,18.0,,,,,,,,,,,,,,18.0,Neutral or Average,Very Satisfied,Very Satisfied,Neutral or Average,Neutral or Average,Occasional User,1
Abilio,abilio.antunes@arcor.de,30,Male,Local Only,52.374764674957255,13.412133956974648,Germany,Berlin,['French'],Within a Week,Within a week,,,,,,,,,,,Novice,Novice,Advanced,Expert,,,,,,,,,,,,,,,,,,,,,,Novice,Intermediate,Beginner,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Beauty', 'Health']",0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,10.0,13.0,,,,10.0,,,,,,,,,,,Neutral or Average,Neutral or Average,Neutral or Average,Satisfied,Very Dissatisfied,Swapper,1
Gerta,gerta.durdu@zoho.com,25,Female,Remote Only,52.34339300117493,13.537971616648802,Germany,Berlin,"['German', 'Punjabi', 'Ukrainian']",Within a Week,Within a week,,,,,,,,,,,,,,,,,,,,,,,,,Intermediate,Intermediate,Intermediate,Novice,Expert,Beginner,,,,,,,,,Intermediate,Beginner,Intermediate,Advanced,Novice,Advanced,,,,,,,,,,,Novice,Advanced,Novice,Advanced,Beginner,Novice,,,,,,"['Sports', 'Writing', 'Photo']",1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,,,,,,,4.0,,,,,,,,Very Dissatisfied,Dissatisfied,Dissatisfied,Neutral or Average,Satisfied,Active User,0
David,david.phillips@mail.com,24,Female,Remote Only,52.64144530954781,13.471820319390831,Germany,Berlin,"['German', 'Spanish']",Within a Week,Within a month,,,,,,,,,,,Expert,Advanced,Intermediate,Expert,Beginner,Intermediate,Advanced,Novice,Beginner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beginner,Beginner,Beginner,Advanced,Novice,Advanced,,,,,,"['Dance', 'Photo', 'Beauty']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,9.0,9.0,,,,9.0,,,,,,,,,,,Dissatisfied,Neutral or Average,Satisfied,Very Satisfied,Very Satisfied,Occasional User,0
Chantal,chantal.turrini@unitybox.de,24,Female,Local or Remote,52.590160687532105,13.573517838855455,Germany,Berlin,"['Portuguese', 'Mandarin Chinese', 'Spanish']",Within a Week,More than a month,,,,,,Expert,Advanced,Novice,Novice,Expert,,,,,Novice,Novice,Advanced,Novice,Beginner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beginner,Expert,Expert,Novice,Expert,Intermediate,,,,,,"['Photo', 'Art', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,,,,,,,,,,,,,12.0,,Dissatisfied,Neutral or Average,Satisfied,Neutral or Average,Very Dissatisfied,Inactive,1
Zoe,zoe.reichmann@zoho.com,27,Male,Remote Only,52.59114346493135,13.538491737711787,Germany,Berlin,"['Mandarin Chinese', 'Italian', 'Polish']",Within a Week,Within a week,,,,,,,,,,,,,,,,,,,,,,,,,Intermediate,Beginner,Novice,Novice,Novice,Novice,,,,,,,,,,,,,,,,,,,,,,,,,Expert,Advanced,Novice,Novice,Beginner,Expert,,,,,,"['Photo', 'Writing']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,9.0,9.0,,,,,,,,,,,,,9.0,,Very Satisfied,Satisfied,Satisfied,Satisfied,Very Satisfied,Active User,0
Armahan,armahan.sanders@aol.com,30,Prefer not to say,Local or Remote,52.67407578319387,13.457683954004992,Germany,Berlin,"['Mandarin Chinese', 'Punjabi']",Today,Within a week,,,,,,,,,,,,,,,,,,,,,,,,,Novice,Advanced,Intermediate,Intermediate,Expert,Intermediate,,,,,,Novice,Novice,Intermediate,Advanced,Expert,Advanced,Novice,Novice,Intermediate,,,,,,,,,,,,,,,,,,,,,,"['Sports', 'Health', 'Writing']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,,,,,,,,,,5.0,,,,,Neutral or Average,Very Satisfied,Dissatisfied,Neutral or Average,Neutral or Average,Active User,0
