First_Name,EMail,Age,Gender,Location_Preferences,Latitude,Longitude,Country,City,Languages_Preferred,Last_Seen,Response_Time,Farming_off,Fishery_off,Gardening_off,Pet grooming_off,Pet training_off,Drawing_off,Painting_off,Sculpture_off,Print making_off,Poetry_off,Make-up_off,Facials_off,Pedicure & Manicure_off,Hair care_off,Ballet_off,Tap dance_off,Jazz dance_off,Salsa_off,Ballroom dance_off,Piano_off,Guitar_off,Drumming_off,Trumpet_off,Composing_off,Script writing_off,Play writing_off,Poetry writing_off,Caligraphy_off,Blogging_off,Journalism_off,German_off,Spanish_off,Arabic_off,French_off,English_off,Nutrition_off,Fitness & Excercise_off,Wellness_off,Tennis_off,Football_off,Basketball_off,Yoga_off,Baseball_off,Gymnastic_off,Cooking_off,Baking_off,Grilling_off,Meal planning_off,Sautéing_off,Programming_off,Graphic design_off,Data Analysis_off,Photoshop_off,Social Media_off,Camera handling_off,Photo editing_off,Lighting_off,Landscape photography_off,Portrait photography_off,Image processing_off,Video editing_off,Film making_off,Animation_off,Motion graphics_off,Visual effects_off,Skill Domains,Farming_dem,Fishery_dem,Gardening_dem,Pet grooming_dem,Pet training_dem,Drawing_dem,Painting_dem,Sculpture_dem,Print making_dem,Poetry_dem,Make-up_dem,Facials_dem,Pedicure & Manicure_dem,Hair care_dem,Ballet_dem,Tap dance_dem,Jazz dance_dem,Salsa_dem,Ballroom dance_dem,Piano_dem,Guitar_dem,Drumming_dem,Trumpet_dem,Composing_dem,Script writing_dem,Play writing_dem,Poetry writing_dem,Caligraphy_dem,Blogging_dem,Journalism_dem,German_dem,Spanish_dem,Arabic_dem,French_dem,English_dem,Nutrition_dem,Fitness & Excercise_dem,Wellness_dem,Tennis_dem,Football_dem,Basketball_dem,Yoga_dem,Baseball_dem,Gymnastic_dem,Cooking_dem,Baking_dem,Grilling_dem,Meal planning_dem,Sautéing_dem,Programming_dem,Graphic design_dem,Data Analysis_dem,Photoshop_dem,Social Media_dem,Camera handling_dem,Photo editing_dem,Lighting_dem,Landscape photography_dem,Portrait photography_dem,Image processing_dem,Video editing_dem,Film making_dem,Animation_dem,Motion graphics_dem,Visual effects_dem,Count_Farming_off,Count_Fishery_off,Count_Gardening_off,Count_Pet_grooming_off,Count_Pet_training_off,Count_Drawing_off,Count_Painting_off,Count_Sculpture_off,Count_Print_making_off,Count_Poetry_off,Count_Make_up_off,Count_Facials_off,Count_Pedicure_and_Manicure_off,Count_Hair_care_off,Count_Ballet_off,Count_Tap_dance_off,Count_Jazz_dance_off,Count_Salsa_off,Count_Ballroom_dance_off,Count_Piano_off,Count_Guitar_off,Count_Drumming_off,Count_Trumpet_off,Count_Composing_off,Count_Script_writing_off,Count_Play_writing_off,Count_Poetry_writing_off,Count_Caligraphy_off,Count_Blogging_off,Count_Journalism_off,Count_German_off,Count_Spanish_off,Count_Arabic_off,Count_French_off,Count_English_off,Count_Nutrition_off,Count_Fitness_and_Excercise_off,Count_Wellness_off,Count_Tennis_off,Count_Football_off,Count_Basketball_off,Count_Yoga_off,Count_Baseball_off,Count_Gymnastic_off,Count_Cooking_off,Count_Baking_off,Count_Grilling_off,Count_Meal_planning_off,Count_Sautéing_off,Count_Programming_off,Count_Graphic_design_off,Count_Data_Analysis_off,Count_Photoshop_off,Count_Social_Media_off,Count_Camera_handling_off,Count_Photo_editing_off,Count_Lighting_off,Count_Landscape_photography_off,Count_Portrait_photography_off,Count_Image_processing_off,Count_Video_editing_off,Count_Film_making_off,Count_Animation_off,Count_Motion_graphics_off,Count_Visual_effects_off,Count_Social Media_off,Count_Make-up_off,Count_Video editing_off,Count_Film making_off,Count_Pedicure & Manicure_off,Count_Pet training_off,Count_Pet grooming_off,Count_Graphic design_off,Count_Image processing_off,Count_Fitness & Excercise_off,Count_Visual effects_off,Count_Camera handling_off,Count_Print making_off,Count_Hair care_off,Count_Play writing_off,Count_Portrait photography_off,Count_Data Analysis_off,Count_Tap dance_off,Count_Photo editing_off,Count_Meal planning_off,Count_Landscape photography_off,Count_Jazz dance_off,Count_Ballroom dance_off,Count_Script writing_off,Count_Poetry writing_off,Count_Motion graphics_off,Sum_Skills_Off,Sum_Skills_Rec,Agriculture,Animal Care,Art,Beauty,Dance,Music,Writing,Language,Health,Sports,Food,Technology,Photo,Video,Usability,Speed_Performance,Feature_Satisfaction,Security_Satisfaction,Customer_Support,Activity_Status,Sum_Skills_Off_ab_avg
Dino,dino.ackermann@icloud.com,28,Male,Local or Remote,52.56434016420097,13.201951837070784,Germany,Berlin,"['Bengali', 'Spanish', 'French', 'Japanese', 'Mandarin Chinese']",Within a Month,Within a week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intermediate,Expert,Intermediate,Beginner,Intermediate,,,,,,,,,,,,['Technology'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,7.0,9.0,,,,,,,,,,,,7.0,,,Dissatisfied,Very Satisfied,Satisfied,Very Dissatisfied,Satisfied,Occasional User,0
Ronald,ronald.borja@web.de,27,Male,Remote Only,52.351589799208426,13.204750322647268,Germany,Berlin,"['English', 'Japanese', 'German']",Within a Month,Within a month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intermediate,Novice,Beginner,Beginner,Beginner,Novice,,,,,,,,,,,Beginner,Novice,Expert,Intermediate,Novice,Novice,Beginner,Beginner,Expert,Intermediate,Advanced,"['Photo', 'Sports', 'Video']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,11.0,,,,,,,,,,,,,12.0,,Neutral or Average,Very Dissatisfied,Dissatisfied,Very Dissatisfied,Satisfied,Occasional User,1
Kamila,kamila.narváez@t-online.de,28,Prefer not to say,Local or Remote,52.67210500197616,13.582017988274108,Germany,Berlin,"['Punjabi', 'Japanese', 'Russian', 'French', 'Ukrainian']",Today,Within a month,,,,,,,,,,,,,,,,,,,,,,,,,Novice,Expert,Beginner,Advanced,Novice,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Writing'],0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,14.0,12.0,,,,,,,14.0,,,,,,,,Dissatisfied,Dissatisfied,Dissatisfied,Neutral or Average,Very Dissatisfied,Occasional User,1
Nádia,nádia.moreno@icloud.com,26,Diverse,Remote Only,52.59361326132978,13.618594915137177,Germany,Berlin,['Punjabi'],Within a Week,Within a week,,,,Intermediate,Intermediate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced,Novice,Beginner,,,,,,,Advanced,Intermediate,Novice,Beginner,Expert,,,,,,,,,,,,,,,,,"['Health', 'Animal Care', 'Food']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,9.0,,,,,,,,,,,10.0,,,,Dissatisfied,Neutral or Average,Neutral or Average,Satisfied,Dissatisfied,Swapper,1
Fedor,fedor.scamarcio@icloud.com,27,Female,Local or Remote,52.62332885584252,13.399386076783374,Germany,Berlin,['Russian'],Within a Month,Within 24 hours,,,,,,,,,,,,,,,Intermediate,Novice,Novice,Advanced,Advanced,,,,,,,,,,,,,,,,,,,,Beginner,Beginner,Beginner,Expert,Novice,Beginner,Novice,Novice,Intermediate,Intermediate,Expert,,,,,,,,,,,,,,,,,"['Dance', 'Sports', 'Food']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,,,,,,,,,,,7.0,,,,Very Dissatisfied,Neutral or Average,Very Dissatisfied,Neutral or Average,Satisfied,Occasional User,0
Constança,constança.çamurcuoğlu@aol.com,28,Male,Remote Only,52.6324850181299,13.597005180509152,Germany,Berlin,"['Romanian', 'Russian', 'Mandarin Chinese']",Within a Week,Within a week,,,,,,,,,,,Beginner,Novice,Intermediate,Novice,,,,,,,,,,,Intermediate,Expert,Intermediate,Intermediate,Advanced,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Writing', 'Beauty']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,10.0,10.0,,,,,,,10.0,,,,,,,,Satisfied,Very Satisfied,Dissatisfied,Neutral or Average,Very Dissatisfied,Swapper,1
Luísa,luísa.gimenez@yahoo.com,29,Male,Local or Remote,52.6178009522256,13.744283296300823,Germany,Berlin,['Romanian'],Within a Month,Within a week,,,,,,,,,,,Novice,Novice,Novice,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,Beginner,Intermediate,Expert,Expert,,,,,,,,,,,,,,,,,"['Food', 'Beauty']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,7.0,,,,,,,,,,,9.0,,,,Very Satisfied,Neutral or Average,Very Satisfied,Satisfied,Dissatisfied,Occasional User,0
Henrike,henrike.dias@t-online.de,24,Prefer not to say,Local or Remote,52.62056447195114,13.546382398918723,Germany,Berlin,"['Italian', 'English', 'German']",Within a Month,Within a week,,,,Beginner,Expert,,,,,,Novice,Beginner,Intermediate,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced,Intermediate,Beginner,Novice,Novice,,,,,,,,,,,,,,,,,"['Food', 'Beauty', 'Animal Care']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,11.0,10.0,,11.0,,,,,,,,,,,,,Neutral or Average,Satisfied,Satisfied,Neutral or Average,Satisfied,Occasional User,1
Zaliha,zaliha.dawson@freenet.de,28,Female,Local or Remote,52.43397757068315,13.328314442692657,Germany,Berlin,"['Arabic', 'Mandarin Chinese', 'Spanish', 'German']",Within a Month,Within 24 hours,Expert,Intermediate,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Agriculture'],1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,10.0,,,,,,,,,,,,,,Neutral or Average,Neutral or Average,Neutral or Average,Satisfied,Dissatisfied,Occasional User,1
Derek,derek.rosemann@zoho.com,30,Female,Local or Remote,52.58844752677209,13.761009225383736,Germany,Berlin,['Punjabi'],Within a Month,More than a month,,,,Novice,Novice,Intermediate,Beginner,Expert,Novice,Beginner,Advanced,Novice,Novice,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Art', 'Animal Care', 'Beauty']",0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,10.0,,,,,,,,,,,,Satisfied,Neutral or Average,Very Satisfied,Satisfied,Neutral or Average,Occasional User,1
Candela,candela.sauer@t-online.de,21,Female,Local or Remote,52.355987040028445,13.751865033901847,Germany,Berlin,"['Punjabi', 'Italian', 'Russian', 'Japanese']",Within a Week,Within 24 hours,,,,Advanced,Expert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,Advanced,Advanced,Beginner,Advanced,"['Animal Care', 'Video']",1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,8.0,6.0,,8.0,,,,,,,,,,,,,Satisfied,Satisfied,Dissatisfied,Satisfied,Satisfied,Active User,0
Fabrizio,fabrizio.schenk@gmail.com,29,Diverse,Local or Remote,52.52234023100063,13.584393807414468,Germany,Berlin,"['German', 'English', 'Romanian', 'Mandarin Chinese']",Recently,Within a month,Intermediate,Intermediate,Advanced,,,,,,,,,,,,,,,,,Novice,Intermediate,Novice,Novice,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,Intermediate,Beginner,Expert,Beginner,"['Music', 'Video', 'Agriculture']",1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,11.0,,,,,,,,,,,,,,8.0,Neutral or Average,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Occasional User,0
Paul-Heinz,paul-heinz.franke@icloud.com,29,Female,Local or Remote,52.55725563432139,13.738570873770536,Germany,Berlin,['Ukrainian'],Within a Week,Within 24 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,Advanced,Beginner,Expert,Intermediate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Language'],0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,16.0,,,,,,,,11.0,,,,,,,Very Satisfied,Satisfied,Very Dissatisfied,Dissatisfied,Neutral or Average,Swapper,1
Ignazio,ignazio.kuffel@outlook.com,25,Diverse,Local Only,52.3834694058508,13.160315314758996,Germany,Berlin,"['French', 'Mandarin Chinese']",Within a Week,Within a week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced,Novice,Intermediate,Expert,Novice,Expert,,,,,,,,,,,,,,,,,,,,,,['Sports'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,6.0,,,,,,,,,,5.0,,,,,Neutral or Average,Dissatisfied,Very Satisfied,Satisfied,Neutral or Average,Active User,0
Leslie,leslie.schwarz@protonmail.com,29,Female,Local or Remote,52.4518786212079,13.15783098487299,Germany,Berlin,['Romanian'],Yesterday,Within 24 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Expert,Beginner,Advanced,Expert,Intermediate,Beginner,Novice,Intermediate,Novice,,,,,,,,,,,,,,,,,,,,,,"['Sports', 'Health']",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,,,,,,,,,,4.0,,,,,Satisfied,Very Satisfied,Satisfied,Satisfied,Satisfied,Active User,0
Lorraine,lorraine.arnal@yahoo.com,26,Male,Local or Remote,52.47431115841572,13.58695315197635,Germany,Berlin,"['Italian', 'Turkish', 'Portuguese', 'Arabic', 'Punjabi']",Recently,Within a month,,,,Expert,Novice,Intermediate,Novice,Expert,Advanced,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Animal Care', 'Art']",0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,9.0,8.0,,9.0,,,,,,,,,,,,,Satisfied,Very Satisfied,Satisfied,Satisfied,Dissatisfied,Occasional User,0
Thibault,thibault.charrier@mail.com,28,Female,Remote Only,52.42438895359656,13.24479464945436,Germany,Berlin,"['Polish', 'Italian', 'Ukrainian', 'Arabic', 'Spanish']",Within a Month,Within 24 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Expert,Novice,Intermediate,Novice,Beginner,Novice,Advanced,Intermediate,Novice,Beginner,Expert,,,,,,"['Photo', 'Technology']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,,,,,,,,,,,,6.0,,,Very Satisfied,Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Occasional User,0
Romeo,romeo.lübs@mail.com,22,Female,Local or Remote,52.42893820587945,13.683898832468977,Germany,Berlin,"['German', 'Arabic']",Within a Week,Within a week,,,,,,,,,,,Beginner,Intermediate,Intermediate,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced,Novice,Novice,Expert,Novice,,,,,,,,,,,,Beginner,Novice,Intermediate,Beginner,Novice,"['Food', 'Beauty', 'Video']",1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,10.0,12.0,,,,,,,,,,,10.0,,,,Satisfied,Very Satisfied,Dissatisfied,Satisfied,Satisfied,Swapper,1
Irma,irma.bolnbach@web.de,29,Female,Local or Remote,52.457338757173495,13.560205384682844,Germany,Berlin,"['English', 'Russian', 'Ukrainian']",Within a Week,Within a week,Expert,Novice,Novice,Novice,Beginner,,,,,,Beginner,Intermediate,Novice,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Animal Care', 'Beauty', 'Agriculture']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,5.0,,,,,,,,,,,,,,Dissatisfied,Satisfied,Neutral or Average,Neutral or Average,Very Dissatisfied,Active User,0
Antoinette,antoinette.arsoy@hotmail.com,24,Female,Remote Only,52.51322419668596,13.708445128371238,Germany,Berlin,"['English', 'Japanese']",Within a Week,Within a week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,Novice,Novice,Advanced,Intermediate,Intermediate,Novice,Beginner,Expert,Expert,Beginner,,,,,,"['Technology', 'Photo']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,10.0,8.0,,,,,,,,,,,,,10.0,,Very Satisfied,Satisfied,Dissatisfied,Neutral or Average,Neutral or Average,Swapper,1
Samuel,samuel.castro@freenet.de,28,Male,Local or Remote,52.42351013618154,13.233647229419695,Germany,Berlin,"['Portuguese', 'Romanian', 'French', 'English']",Within a Week,Within a week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intermediate,Beginner,Advanced,Expert,Novice,['Video'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,15.0,,,,,,,,,,,,,,16.0,Very Dissatisfied,Very Satisfied,Neutral or Average,Very Dissatisfied,Neutral or Average,Swapper,1
Emma,emma.chandler@outlook.com,26,Male,Local or Remote,52.39174499661157,13.464316866716969,Germany,Berlin,"['Arabic', 'German']",Within a Week,Within a week,,,,,,,,,,,,,,,,,,,,,,,,,Intermediate,Novice,Novice,Novice,Expert,Beginner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Writing'],1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,,,,,,,9.0,,,,,,,,Very Satisfied,Satisfied,Satisfied,Dissatisfied,Satisfied,Active User,0
Simão,simão.hancock@1und1.de,26,Diverse,Remote Only,52.39293846965733,13.561299572003255,Germany,Berlin,"['Spanish', 'Bengali', 'French', 'Mandarin Chinese', 'Arabic']",Within a Month,Within 24 hours,Novice,Novice,Advanced,,,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,Beginner,Novice,Advanced,Advanced,,,,,,,,,,Novice,Novice,Expert,Beginner,Novice,,,,,,,,,,,,,,,,,"['Food', 'Agriculture', 'Language']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,,,,,,,,,,,3.0,,,,Dissatisfied,Neutral or Average,Dissatisfied,Satisfied,Neutral or Average,Occasional User,0
